document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2023-0425,Packaging and packaging waste,EP text adopted,9,2023-11-22,P9_TA(2023)0425,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0425/TA-9-2023-0425-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0425/TA-9-2023-0425-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/DECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133099; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0319,https://data.europarl.europa.eu/eli/dl/proc/2022-0396,PE742.297,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0425
TA-9-2023-0403,Strengthening the CO2 emission performance targets for new heavy-duty vehicles,EP text adopted,9,2023-11-21,P9_TA(2023)0403,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0403/TA-9-2023-0403-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0403/TA-9-2023-0403-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/POLL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/133010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/151020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0313,https://data.europarl.europa.eu/eli/dl/proc/2023-0042,PE746.858,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0403
TA-9-2023-0470,Implementation of the Treaty provisions on special legislative procedures,EP text adopted,9,2023-12-13,P9_TA(2023)0470,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0470/TA-9-2023-0470-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0470/TA-9-2023-0470-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0140,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0384,https://data.europarl.europa.eu/eli/dl/proc/2023-2083,PE751.581,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0470
TA-9-2023-0469,EU-China relations,EP text adopted,9,2023-12-13,P9_TA(2023)0469,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0469/TA-9-2023-0469-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0469/TA-9-2023-0469-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0375,https://data.europarl.europa.eu/eli/dl/proc/2023-2127,PE752.785,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0469
TA-9-2023-0405,EU framework for the social and professional situation of artists and workers in the cultural and creative sectors,EP text adopted,9,2023-11-21,P9_TA(2023)0405,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0405/TA-9-2023-0405-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0405/TA-9-2023-0405-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CULT; http://publications.europa.eu/resource/authority/subject-matter/SOCI; http://publications.europa.eu/resource/authority/subject-matter/LCT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1640; http://publications.europa.eu/resource/authority/dir-eu-legal-act/05,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0304,https://data.europarl.europa.eu/eli/dl/proc/2023-2051,PE746.742,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0405
TA-9-2023-0465,Role of EU development policy in transforming the extractive industries for sustainable development in developing countries,EP text adopted,9,2023-12-13,P9_TA(2023)0465,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0465/TA-9-2023-0465-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0465/TA-9-2023-0465-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PIND; http://publications.europa.eu/resource/authority/subject-matter/CDEV; http://publications.europa.eu/resource/authority/subject-matter/ACP,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/132070; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1170,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0322,https://data.europarl.europa.eu/eli/dl/proc/2023-2031,PE750.116,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0465
TA-9-2023-0471,30 years of Copenhagen criteria - giving further impetus to EU enlargement policy,EP text adopted,9,2023-12-13,P9_TA(2023)0471,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0471/TA-9-2023-0471-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0471/TA-9-2023-0471-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/ADH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18; http://publications.europa.eu/resource/authority/dir-eu-legal-act/11401030,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0501; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0505; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0504; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0500; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0502; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0500,https://data.europarl.europa.eu/eli/dl/proc/2023-2987,PE756.682,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0471
TA-9-2023-0481,"Jurisdiction, applicable law, recognition of decisions and acceptance of authentic instruments in matters of parenthood and creation of a European Certificate of Parenthood",EP text adopted,9,2023-12-14,P9_TA(2023)0481,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0481/TA-9-2023-0481-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0481/TA-9-2023-0481-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SOPO; http://publications.europa.eu/resource/authority/subject-matter/COJC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0520; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1920,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0368,https://data.europarl.europa.eu/eli/dl/proc/2022-0402,PE749.919,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0481
TA-9-2023-0478,The Maasai Communities in Tanzania,EP text adopted,9,2023-12-14,P9_TA(2023)0478,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0478/TA-9-2023-0478-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0478/TA-9-2023-0478-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0513; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0525; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0523; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0511; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0511; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0524; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0517,https://data.europarl.europa.eu/eli/dl/proc/2023-3024,PE756.693,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0478
TA-9-2023-0483,"Frontex, building on the fact-finding investigation of the LIBE Working Group for Frontex Scrutiny",EP text adopted,9,2023-12-14,P9_TA(2023)0483,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0483/TA-9-2023-0483-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0483/TA-9-2023-0483-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/IMMI; http://publications.europa.eu/resource/authority/subject-matter/ELSJ,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0499,https://data.europarl.europa.eu/eli/dl/proc/2023-2729,PE751.782,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0483
TA-9-2023-0412,"Draft amending budget No 4/2023: Reduction in payment appropriations, other adjustments and technical updates",EP text adopted,9,2023-11-22,P9_TA(2023)0412,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0412/TA-9-2023-0412-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0412/TA-9-2023-0412-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0363,https://data.europarl.europa.eu/eli/dl/proc/2023-0367,PE754.792,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0412
TA-9-2023-0420,Nomination of a member of the Court of Auditors – Annemie Turtelboom,EP text adopted,9,2023-11-22,P9_TA(2023)0420,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0420/TA-9-2023-0420-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0420/TA-9-2023-0420-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0350,https://data.europarl.europa.eu/eli/dl/proc/2023-0812,PE754.900,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0420
TA-9-2023-0400,Common rules promoting the repair of goods,EP text adopted,9,2023-11-21,P9_TA(2023)0400,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0400/TA-9-2023-0400-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0400/TA-9-2023-0400-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PROT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/152020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0316,https://data.europarl.europa.eu/eli/dl/proc/2023-0083,PE749.950,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0400
TA-9-2023-0414,Mobilisation of the European Globalisation Adjustment Fund – application EGF/2023/002 BE/Makro - Belgium,EP text adopted,9,2023-11-22,P9_TA(2023)0414,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0414/TA-9-2023-0414-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0414/TA-9-2023-0414-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EMPL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/052030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0351,https://data.europarl.europa.eu/eli/dl/proc/2023-0352,PE754.729,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0414
TA-9-2023-0418,EU/New Zealand Free Trade Agreement (Resolution),EP text adopted,9,2023-11-22,P9_TA(2023)0418,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0418/TA-9-2023-0418-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0418/TA-9-2023-0418-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/116030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114070,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0314,https://data.europarl.europa.eu/eli/dl/proc/2023-0038M,PE752.685,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0418
TA-9-2023-0413,2024 budgetary procedure: Joint text,EP text adopted,9,2023-11-22,P9_TA(2023)0413,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0413/TA-9-2023-0413-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0413/TA-9-2023-0413-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/BUDG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0362,https://data.europarl.europa.eu/eli/dl/proc/2023-0264,PE756.116,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0413
TA-9-2023-0411,Implementation of the Regulation establishing measures for the recovery of the stock of European eel,EP text adopted,9,2023-11-21,P9_TA(2023)0411,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0411/TA-9-2023-0411-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0411/TA-9-2023-0411-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/041030,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0353,https://data.europarl.europa.eu/eli/dl/proc/2023-2030,PE749.918,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0411
TA-9-2023-0417,EU/New Zealand Free Trade Agreement,EP text adopted,9,2023-11-22,P9_TA(2023)0417,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0417/TA-9-2023-0417-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0417/TA-9-2023-0417-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/PCOM,http://publications.europa.eu/resource/authority/dir-eu-legal-act/116030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/114070,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0305,https://data.europarl.europa.eu/eli/dl/proc/2023-0038,PE752.684,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0417
TA-9-2023-0422,VAT: administrative cooperation arrangements for the digital age,EP text adopted,9,2023-11-22,P9_TA(2023)0422,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0422/TA-9-2023-0422-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0422/TA-9-2023-0422-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/TVA,http://publications.europa.eu/resource/authority/dir-eu-legal-act/093010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0324,https://data.europarl.europa.eu/eli/dl/proc/2022-0409,PE746.901,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0422
TA-9-2023-0427,Proposals of the European Parliament for the amendment of the Treaties,EP text adopted,9,2023-11-22,P9_TA(2023)0427,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0427/TA-9-2023-0427-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0427/TA-9-2023-0427-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PRIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0110,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0337,https://data.europarl.europa.eu/eli/dl/proc/2022-2051,PE746.741,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0427
TA-9-2023-0407,"UN Climate Change Conference 2023 in Dubai, United Arab Emirates (COP28)",EP text adopted,9,2023-11-21,P9_TA(2023)0407,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0407/TA-9-2023-0407-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0407/TA-9-2023-0407-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/113060,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0458,https://data.europarl.europa.eu/eli/dl/proc/2023-2636,PE746.816,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0407
TA-9-2023-0404,Possibilities to increase the reliability of audits and controls by national authorities in shared management,EP text adopted,9,2023-11-21,P9_TA(2023)0404,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0404/TA-9-2023-0404-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0404/TA-9-2023-0404-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FIN; http://publications.europa.eu/resource/authority/subject-matter/c_7b45b05f,http://publications.europa.eu/resource/authority/dir-eu-legal-act/016060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0297,https://data.europarl.europa.eu/eli/dl/proc/2022-2020,PE731.616,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0404
TA-9-2023-0437,Innovative humanitarian aid strategy: spotlight on current and forgotten crises,EP text adopted,9,2023-11-23,P9_TA(2023)0437,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0437/TA-9-2023-0437-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0437/TA-9-2023-0437-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CDEV; http://publications.europa.eu/resource/authority/subject-matter/HUMA,http://publications.europa.eu/resource/authority/dir-eu-legal-act/117010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/117020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0321,https://data.europarl.europa.eu/eli/dl/proc/2023-2000,PE749.020,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0437
TA-9-2023-0433,Digitalisation of cross-border judicial cooperation (amendment of certain directives and framework decisions),EP text adopted,9,2023-11-23,P9_TA(2023)0433,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0433/TA-9-2023-0433-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0433/TA-9-2023-0433-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COJP; http://publications.europa.eu/resource/authority/subject-matter/COJC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/193020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0063,https://data.europarl.europa.eu/eli/dl/proc/2021-0395,PE737.328,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0433
TA-9-2023-0475,Genetically modified maize Bt11 × MIR162 × MIR604 × MON 89034 × 5307 × GA21 and thirty sub-combinations,EP text adopted,9,2023-12-14,P9_TA(2023)0475,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0475/TA-9-2023-0475-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0475/TA-9-2023-0475-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/SANT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133014; http://publications.europa.eu/resource/authority/dir-eu-legal-act/035010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/152030,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0492,https://data.europarl.europa.eu/eli/dl/proc/2023-2993,PE756.233,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0475
TA-9-2023-0484,European Hydrogen Bank,EP text adopted,9,2023-12-14,P9_TA(2023)0484,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0484/TA-9-2023-0484-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0484/TA-9-2023-0484-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENV; http://publications.europa.eu/resource/authority/subject-matter/ENER; http://publications.europa.eu/resource/authority/subject-matter/COMB,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1260,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0379,https://data.europarl.europa.eu/eli/dl/proc/2023-2123,PE749.103,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0484
TA-9-2023-0474,Objection to an implementing act: Maximum residue levels for tricyclazole,EP text adopted,9,2023-12-14,P9_TA(2023)0474,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0474/TA-9-2023-0474-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0474/TA-9-2023-0474-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/PHYT; http://publications.europa.eu/resource/authority/subject-matter/RAPL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133014; http://publications.europa.eu/resource/authority/dir-eu-legal-act/035020,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0494,https://data.europarl.europa.eu/eli/dl/proc/2023-2998,PE756.364,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0474
TA-9-2023-0485,Attempt of coup d’Etat in Guatemala,EP text adopted,9,2023-12-14,P9_TA(2023)0485,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0485/TA-9-2023-0485-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0485/TA-9-2023-0485-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0526; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0529; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0530; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0528; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0527; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0531; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0526,https://data.europarl.europa.eu/eli/dl/proc/2023-3031,PE756.709,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0485
TA-9-2023-0482,Young researchers,EP text adopted,9,2023-12-14,P9_TA(2023)0482,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0482/TA-9-2023-0482-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0482/TA-9-2023-0482-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/RDT; http://publications.europa.eu/resource/authority/subject-matter/EMPL; http://publications.europa.eu/resource/authority/subject-matter/RECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/131030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/052020,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0491,https://data.europarl.europa.eu/eli/dl/proc/2023-2884,PE754.816,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0482
TA-9-2023-0466,EU development cooperation to enhance access to education and training in developing countries,EP text adopted,9,2023-12-13,P9_TA(2023)0466,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0466/TA-9-2023-0466-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0466/TA-9-2023-0466-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EFPJ; http://publications.europa.eu/resource/authority/subject-matter/CDEV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1630; http://publications.europa.eu/resource/authority/dir-eu-legal-act/117020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0338,https://data.europarl.europa.eu/eli/dl/proc/2023-2067,PE750.226,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0466
TA-9-2023-0462,European Health Data Space,EP text adopted,9,2023-12-13,P9_TA(2023)0462,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0462/TA-9-2023-0462-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0462/TA-9-2023-0462-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INFQ; http://publications.europa.eu/resource/authority/subject-matter/SANT; http://publications.europa.eu/resource/authority/subject-matter/PDON,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1530,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0395,https://data.europarl.europa.eu/eli/dl/proc/2022-0140,PE742.387,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0462
TA-9-2023-0472,EU-Taiwan trade and investment relations,EP text adopted,9,2023-12-13,P9_TA(2023)0472,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0472/TA-9-2023-0472-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0472/TA-9-2023-0472-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PCOM; http://publications.europa.eu/resource/authority/subject-matter/INV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1160,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0498,https://data.europarl.europa.eu/eli/dl/proc/2023-2829,PE753.682,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0472
TA-9-2023-0473,Implementation of the 2018 Geo-blocking Regulation in the digital single market,EP text adopted,9,2023-12-13,P9_TA(2023)0473,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0473/TA-9-2023-0473-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0473/TA-9-2023-0473-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/TECN; http://publications.europa.eu/resource/authority/subject-matter/DADV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/152020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0335,https://data.europarl.europa.eu/eli/dl/proc/2023-2019,PE749.206,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0473
