document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2024-0038,The threat of famine following the spread of conflict in Sudan,EP text adopted,9,2024-01-18,P9_TA(2024)0038,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0038_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DDLH; http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/HUMA,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0063; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0066; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0072; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0078; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0080; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0076,,PE756.748,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0038
TA-9-2024-0003,Amendments to the Markets in Financial Instruments Directive (MiFID II),EP text adopted,9,2024-01-16,P9_TA(2024)0003,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0003_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LES,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0039,,PE735.505,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0003
TA-9-2024-0004,Amendments to the Markets in Financial Instruments Regulation (MiFIR),EP text adopted,9,2024-01-16,P9_TA(2024)0004,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0004_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/LES; http://publications.europa.eu/resource/authority/subject-matter/LCC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/062020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0040,,PE731.644,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0004
TA-9-2024-0009,"Implementation of the Citizens, Equality, Rights and Values programme 2021-2027 – citizens' engagement and participation",EP text adopted,9,2024-01-16,P9_TA(2024)0009,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0009_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PRIN,http://publications.europa.eu/resource/authority/dir-eu-legal-act/2020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0392,,PE750.184,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0009
TA-9-2024-0014,Electric aviation – a solution for short- and mid-range flights,EP text adopted,9,2024-01-16,P9_TA(2024)0014,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0014_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/RDT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0740,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0438,,PE751.901,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0014
TA-9-2024-0047,Implementation of the Common Market Organisation (CMO) Regulation in fisheries and aquaculture - Regulation (EU) No 1379/2013,EP text adopted,9,2024-01-18,P9_TA(2024)0047,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0047_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/AGRI; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/PECH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/152020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/041020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0406,,PE750.124,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0047
TA-9-2024-0052,Revision of the European Labour Authority mandate,EP text adopted,9,2024-01-18,P9_TA(2024)0052,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0052_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SOCI; http://publications.europa.eu/resource/authority/subject-matter/LCT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0510; http://publications.europa.eu/resource/authority/dir-eu-legal-act/05203020,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0059,,PE753.637,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0052
TA-9-2024-0049,Geothermal energy,EP text adopted,9,2024-01-18,P9_TA(2024)0049,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0049_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ENER,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1260,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0432,,PE752.863,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0049
TA-9-2024-0010,"Implementation of territorial development (CPR, Title III, Chapter II) and its application in the European Territorial agenda 2030",EP text adopted,9,2024-01-16,P9_TA(2024)0010,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0010_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PREG,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1410,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0420,,PE750.084,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0010
TA-9-2024-0015,Current and future challenges regarding cross-border cooperation with neighbouring countries,EP text adopted,9,2024-01-16,P9_TA(2024)0015,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0015_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PREG; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/c_db8034fd,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1410; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1150,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0415,,PE751.733,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0015
TA-9-2024-0029,"Policy implications of the development of virtual worlds – civil, company, commercial and intellectual property law issues",EP text adopted,9,2024-01-17,P9_TA(2024)0029,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0029_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TECN; http://publications.europa.eu/resource/authority/subject-matter/PROP,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/17,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0442,,PE753.772,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0029
TA-9-2024-0050,Situation of fundamental rights in the EU in 2022 and 2023,EP text adopted,9,2024-01-18,P9_TA(2024)0050,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0050_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PRIN; http://publications.europa.eu/resource/authority/subject-matter/CHDF,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0110,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0376,,PE749.923,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0050
TA-9-2024-0037,"The ongoing persecution of Falun Gong in China, notably the case of Mr Ding Yuande",EP text adopted,9,2024-01-18,P9_TA(2024)0037,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0037_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0067; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0070; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0074; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0079; https://data.europarl.europa.eu/eli/dl/doc/B-9-2024-0082,,PE756.752,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0037
TA-10-2024-0004,Election of the President of the Commission,EP text adopted,10,2024-07-18,P10_TA(2024)0004,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0004_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014040,,https://data.europarl.europa.eu/eli/dl/proc/2024-2011,,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0004
TA-10-2024-0014,"The devastating floods in Central and Eastern Europe, the loss of lives and the EU’s preparedness to act on such disasters exacerbated by climate change",EP text adopted,10,2024-09-19,P10_TA(2024)0014,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0014_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SANI; http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/152030,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0063; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0057; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0058; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0059; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0060; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0061,https://data.europarl.europa.eu/eli/dl/proc/2024-2817,PE764.075,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0014
TA-10-2024-0019,"The cases of unjustly imprisoned Uyghurs in China, notably Ilham Tohti and Gulshan Abbas",EP text adopted,10,2024-10-10,P10_TA(2024)0019,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0019_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1110,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0118; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0101; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0115; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0116; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0117,https://data.europarl.europa.eu/eli/dl/proc/2024-2857,PE764.119,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0019
TA-10-2024-0007,Objection to an implementing act: Maximum residue levels for cyproconazole,EP text adopted,10,2024-09-18,P10_TA(2024)0007,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0007_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PHYT; http://publications.europa.eu/resource/authority/subject-matter/SANT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/035020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1530,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0021,https://data.europarl.europa.eu/eli/dl/proc/2024-2759,PE763.091,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0007
TA-10-2024-0013,Situation in Venezuela,EP text adopted,10,2024-09-19,P10_TA(2024)0013,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0013_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0023; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0027; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0037,https://data.europarl.europa.eu/eli/dl/proc/2024-2810,PE762.607,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0013
TA-10-2024-0016,Strengthening Moldova's resilience against Russian interference ahead of the upcoming presidential elections and a constitutional referendum on EU integration,EP text adopted,10,2024-10-09,P10_TA(2024)0016,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0016_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ADH; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/11401030,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0081; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0085; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0080; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0073; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0082; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0072,https://data.europarl.europa.eu/eli/dl/proc/2024-2821,PE764.090,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0016
TA-10-2024-0017,The democratic backsliding and threats to political pluralism in Georgia,EP text adopted,10,2024-10-09,P10_TA(2024)0017,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0017_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/11,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0083; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0079; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0084; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0070; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0071,https://data.europarl.europa.eu/eli/dl/proc/2024-2822,PE764.088,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0017
TA-10-2024-0012,Continued financial and military support to Ukraine by EU Member States,EP text adopted,10,2024-09-19,P10_TA(2024)0012,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0012_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0028; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0031; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0033; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0039; https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0036,https://data.europarl.europa.eu/eli/dl/proc/2024-2799,PE762.612,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0012
TA-10-2024-0001,Numerical strength of standing committees,EP text adopted,10,2024-07-17,P10_TA(2024)0001,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0001_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014020,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0004,https://data.europarl.europa.eu/eli/dl/proc/2024-2716,PE762.590,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0001
TA-10-2024-0002,Number and numerical strength of interparliamentary delegations,EP text adopted,10,2024-07-17,P10_TA(2024)0002,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0002_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014020,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0005,https://data.europarl.europa.eu/eli/dl/proc/2024-2717,PE762.591,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0002
TA-10-2024-0003,The need for the EU's continuous support for Ukraine,EP text adopted,10,2024-07-17,P10_TA(2024)0003,English,,https://data.europarl.europa.eu/distribution/doc/TA-10-2024-0003_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-10-2024-0007,https://data.europarl.europa.eu/eli/dl/proc/2024-2721,PE762.593,https://data.europarl.europa.eu/eli/dl/doc/TA-10-2024-0003
TA-9-2024-0012,Banking Union – annual report 2023,EP text adopted,9,2024-01-16,P9_TA(2024)0012,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0012_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/UEM; http://publications.europa.eu/resource/authority/subject-matter/c_76b44336,http://publications.europa.eu/resource/authority/dir-eu-legal-act/103030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/06202020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0431,,PE752.739,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0012
TA-9-2024-0062,"Empowering the French Republic to negotiate, sign and conclude an international agreement on the safety and interoperability requirements within the Channel Fixed Link",EP text adopted,9,2024-02-07,P9_TA(2024)0062,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2024-0062_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/TRAN; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/0720,https://data.europarl.europa.eu/eli/dl/doc/A-9-2024-0018,,PE757.017,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2024-0062
